sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
take 1 tablet by mouth four times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,4,,1,,day,,,,,,,,23,39,four times a day,4 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth four times daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,4,,1,,day,,,,,,,,23,39,four times daily,4 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth four times daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,4,,1,,day,,,,,,,,23,39,four times daily,4 times per day,,,,,,,,,,,1,,40,49,as needed
take 1 tablet by mouth four times daily as needed for pain,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,4,,1,,day,,,,,,,,23,39,four times daily,4 times per day,,,,,,,,,,,1,pain,40,58,as needed for pain
take 1 tablet by mouth in the evening,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,37,in the evening,daily,in the evening,23,37,in the evening,,,,,,,,,,,
take 1 tablet by mouth in the morning,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,37,in the morning,daily,in the morning,23,37,in the morning,,,,,,,,,,,
take 1 tablet by mouth nightly,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,30,nightly,daily,at night,23,30,nightly,,,,,,,,,,,
take 1 tablet by mouth once a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once a day,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once a day,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once a week,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,week,,,,,,,,23,34,once a week,every week,,,,,,,,,,,,,,,
take 1 tablet by mouth once daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once daily must last 30 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once daily dns,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once daily as directed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,1,,34,43,as needed
take 1 tablet by mouth once daily at bedtime,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,at bedtime,34,44,at bedtime,,,,,,,,,,,
take 1 tablet by mouth once daily for high blood pressure,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once daily in the evening,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,in the evening,34,48,in the evening,,,,,,,,,,,
take 1 tablet by mouth once daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,33,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet by mouth once weekly,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,week,,,,,,,,23,34,once weekly,every week,,,,,,,,,,,,,,,
take 1 tablet by mouth three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times a day,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth three times a day as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times a day,3 times per day,,,,,,,,,,,1,,41,50,as needed
take 1 tablet by mouth three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times a day,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth three times daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth three times daily must last 30 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth three times daily to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth three times daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,1,,41,50,as needed
take 1 tablet by mouth three times daily as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,1,anxiety,41,62,as needed for anxiety
take 1 tablet by mouth three times daily as needed for muscle spasm,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,1,muscle spasm,41,67,as needed for muscle spasm
take 1 tablet by mouth three times daily as needed for muscle spasms,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,1,muscle spasm,41,68,as needed for muscle spasms
take 1 tablet by mouth three times daily as needed for pain,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,1,pain,41,59,as needed for pain
take 1 tablet by mouth three times daily for 7 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,7,,day,41,50,7 day,,,,,
take 1 tablet by mouth three times daily with food,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth three times daily with meals,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,23,40,three times daily,3 times per day,with meal,41,51,with meals,,,,,,,,,,,
take 1 tablet by mouth twice a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice a day take with food,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice a day as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,1,,35,44,as needed
take 1 tablet by mouth twice a day as needed for pain,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,1,pain,35,53,as needed for pain
take 1 tablet by mouth twice a day for 10 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,10,,day,35,45,10 day,,,,,
take 1 tablet by mouth twice a day with food,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice a day with meals,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,with meal,35,45,with meals,,,,,,,,,,,
take 1 tablet by mouth twice a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily dns,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily must last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily as directed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,1,,35,44,as needed
take 1 tablet by mouth twice daily as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,1,anxiety,35,56,as needed for anxiety
take 1 tablet by mouth twice daily as needed for pain,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,1,pain,35,53,as needed for pain
take 1 tablet by mouth twice daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,1,,35,44,as needed
take 1 tablet by mouth twice daily before meals,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,before meal,35,47,before meals,,,,,,,,,,,
take 1 tablet by mouth twice daily for 10 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,10,,day,35,45,10 day,,,,,
take 1 tablet by mouth twice daily for 3 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,3,,day,35,44,3 day,,,,,
take 1 tablet by mouth twice daily for 7 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,7,,day,35,44,7 day,,,,,
take 1 tablet by mouth twice daily with food,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth twice daily with meals,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,with meal,35,45,with meals,,,,,,,,,,,
take 1 tablet by mouth twice daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,38,two times a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth two times daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,2,,1,,day,,,,,,,,23,38,two times daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet by mouth up to 3 times daily to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,3,,1,,day,,,,,,,,29,42,3 times daily,3 times per day,,,,,,,,,,,,,,,
take 1 tablet by mouth weekly,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,22,by mouth,1,,1,,week,,,,,,,,23,29,weekly,every week,,,,,,,,,,,,,,,
take 1 tablet by oral route once daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,17,21,oral,1,,1,,day,,,,,,,,28,38,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily dns,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily dns,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily hospice,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily as directed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,1,,20,29,as needed
take 1 tablet daily at bedtime,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,at bedtime,20,30,at bedtime,,,,,,,,,,,
take 1 tablet daily at bedtime,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,at bedtime,20,30,at bedtime,,,,,,,,,,,
take 1 tablet daily before breakfast,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,before breakfast,20,36,before breakfast,,,,,,,,,,,
take 1 tablet daily by mouth,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,20,28,by mouth,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily for blood pressure,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily for cholesterol,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily for high blood pressure,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily for hypertension,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily in the evening,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,in the evening,20,34,in the evening,,,,,,,,,,,
take 1 tablet daily in the morning,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,in the morning,20,34,in the morning,,,,,,,,,,,
take 1 tablet daily on an empty stomach,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily with breakfast,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,with breakfast,20,34,with breakfast,,,,,,,,,,,
take 1 tablet daily with food,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
take 1 tablet every 12 hours,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,12,,hour,,,,,,,,14,27,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
take 1 tablet every 12 hours vm,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,12,,hour,,,,,,,,14,27,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
take 1 tablet every 12 hours for pain to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,12,,hour,,,,,,,,14,27,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
take 1 tablet every 12 hours for pain to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,12,,hour,,,,,,,,14,27,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
take 1 tablet every 4 to 6 hours as needed for pain to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,4,6,hour,,,,,,,,14,31,every 4 to 6 hour,every 4-6 hours,,,,,,,,,,,1,pain,33,67,as needed for pain to last 28 days
take 1 tablet every 6 hours as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,6,,hour,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,,,,,1,,28,37,as needed
take 1 tablet every 6 hours as needed must last 30 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,6,,hour,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,,,,,1,,28,55,as needed must last 30 days
take 1 tablet every 6 hours as needed for pain,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,6,,hour,,,,,,,,14,26,every 6 hour,every 6 hours,,,,,,,,,,,1,pain,28,46,as needed for pain
take 1 tablet every 8 hours as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,8,,hour,,,,,,,,14,26,every 8 hour,every 8 hours,,,,,,,,,,,1,,28,37,as needed
take 1 tablet every 8 hours as needed for pain,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,8,,hour,,,,,,,,14,26,every 8 hour,every 8 hours,,,,,,,,,,,1,pain,28,46,as needed for pain
take 1 tablet every 8 hours for pain to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,8,,hour,,,,,,,,14,26,every 8 hour,every 8 hours,,,,,,,,,,,,,,,
take 1 tablet every day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,23,every day,daily,,,,,,,,,,,,,,,
take 1 tablet every evening,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,27,every evening,daily,in the evening,14,27,every evening,,,,,,,,,,,
take 1 tablet every evening at bedtime,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,38,every evening at bedtime,daily,in the evening at bedtime,14,38,every evening at bedtime,,,,,,,,,,,
take 1 tablet every morning,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,27,every morning,daily,in the morning,14,27,every morning,,,,,,,,,,,
take 1 tablet every morning,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,27,every morning,daily,in the morning,14,27,every morning,,,,,,,,,,,
take 1 tablet every night at bedtime,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,25,every night,daily,at night,14,25,every night,,,,,,,,,,,
take 1 tablet every other day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,2,,day,,,,,,,,14,29,every other day,every 2 days,,,,,,,,,,,,,,,
take 1 tablet four times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,4,,1,,day,,,,,,,,14,30,four times a day,4 times per day,,,,,,,,,,,,,,,
take 1 tablet in the evening,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,28,in the evening,daily,in the evening,14,28,in the evening,,,,,,,,,,,
take 1 tablet in the morning,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,28,in the morning,daily,in the morning,14,28,in the morning,,,,,,,,,,,
take 1 tablet nightly,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,21,nightly,daily,at night,14,21,nightly,,,,,,,,,,,
take 1 tablet once a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,24,once a day,daily,,,,,,,,,,,,,,,
take 1 tablet once daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet once daily dns,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet once daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet orally daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,20,orally,1,,1,,day,,,,,,,,21,26,daily,daily,,,,,,,,,,,,,,,
take 1 tablet orally once daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,by mouth,14,20,orally,1,,1,,day,,,,,,,,21,31,once daily,daily,,,,,,,,,,,,,,,
take 1 tablet three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,3,,1,,day,,,,,,,,14,31,three times a day,3 times per day,,,,,,,,,,,,,,,
take 1 tablet three times a day as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,3,,1,,day,,,,,,,,14,31,three times a day,3 times per day,,,,,,,,,,,1,,32,41,as needed
take 1 tablet three times a week,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,3,,1,,week,,,,,,,,14,32,three times a week,3 times per week,,,,,,,,,,,,,,,
take 1 tablet three times daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,3,,1,,day,,,,,,,,14,31,three times daily,3 times per day,,,,,,,,,,,,,,,
take 1 tablet three times daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,3,,1,,day,,,,,,,,14,31,three times daily,3 times per day,,,,,,,,,,,1,,32,41,as needed
take 1 tablet twice a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice a day as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice a day,twice daily,,,,,,,,,,,1,,26,35,as needed
take 1 tablet twice a day with food,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice a day with meals,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice a day,twice daily,with meal,26,36,with meals,,,,,,,,,,,
take 1 tablet twice a day,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice a day to last 28 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice a day,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily to last 30 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily 28 day supply,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily hold for loose stool,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily hospice,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily to last 30 days,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,,,,,
take 1 tablet twice daily as needed,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,14,25,twice daily,twice daily,,,,,,,,,,,1,,26,35,as needed
