sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,when,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
1 tablet by mouth every 6 hours as needed for migraine,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,6,,hour,,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,,,1,migraine,32,54,as needed for migraine
40mg once daily po,,,,,,,,,,,40,,mg,0,4,40mg,oral,16,18,po,1,,1,,day,,,,,,,,,5,15,once daily,daily,,,,,,,,,,,
(Also Known As Dilaudid) 1 tablet by mouth every 4 hours for 5 days as needed for pain,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,1,,4,,hour,,,,,,,,,43,55,every 4 hour,every 4 hours,5,,day,57,66,5 day,1,pain,68,86,as needed for pain
1000mg 1 po twice a day,,,,,,,,,,,1000,,mg,0,6,1000mg,oral,9,11,po,2,,1,,day,,,,,,,,,12,23,twice a day,twice daily,,,,,,,,,,,
2 tablets by mouth twice a day for 5 day(s),,,,,2,,tablet,0,5,2 tab,,,,,,,oral,10,18,by mouth,2,,1,,day,,,,,,,,,19,30,twice a day,twice daily,5,,day,31,40,5 day,,,,,
Apply to affected areas twice a day.,apply,0,5,Apply,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,24,35,twice a day,twice daily,,,,,,,,,,,
12 milliliters (960 mg) by mouth twice a day for 10 day(s),,,,,12,,mL,0,13,12 milliliter,960,,mg,14,22, (960 mg,oral,24,32,by mouth,2,,1,,day,,,,,,,,,33,44,twice a day,twice daily,10,,day,45,55,10 day,,,,,
cream twice weekly,,,,,,,,,,,,,,,,,,,,,2,,1,,week,,,,,,,,,6,18,twice weekly,2 times per week,,,,,,,,,,,
(Also Known As Prometrium) 1 capsule by mouth every evening for 12 days,,,,,1,,capsule,26,36, 1 capsule,,,,,,,oral,37,45,by mouth,1,,1,,day,,,,,in the evening,,,,46,59,every evening,daily in the evening,12,,day,60,70,12 day,,,,,
(Also Known As Roxicodone) 1 tablet by mouth every 6 hours as needed,,,,,1,,tablet,26,32, 1 tab,,,,,,,oral,36,44,by mouth,1,,6,,hour,,,,,,,,,45,57,every 6 hour,every 6 hours,,,,,,,1,,59,68,as needed
(Also Known As Sudogest) 1 tablet by mouth twice a day for 14 days as needed for congestion,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,2,,1,,day,,,,,,,,,43,54,twice a day,twice daily,14,,day,55,65,14 day,1,congestion,67,91,as needed for congestion
5mg by mouth as directed,,,,,,,,,,,5,,mg,0,3,5mg,oral,4,12,by mouth,,,,,,,,,,,,,,13,24,as directed,,,,,,,,,,,,
10 mg by mouth every evening at bedtime,,,,,,,,,,,10,,mg,0,5,10 mg,oral,6,14,by mouth,1,,1,,day,,,,,in the evening,,,,15,28,every evening,daily in the evening,,,,,,,,,,,
1 tablet by mouth at the first sign of symptoms as needed,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,,48,57,as needed
300 mg one tablet by mouth at bedtime,,,,,1,,tablet,6,14, one tab,300,,mg,0,6,300 mg,oral,18,26,by mouth,1,,,,,,,,,bedtime,,,,27,37,at bedtime, bedtime,,,,,,,,,,,
2000 mg tablet by mouth daily,,,,,,,,,,,2000,,mg,0,7,2000 mg,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,29,daily,daily,,,,,,,,,,,
250/50 inhaler twice daily,,,,,250/50,,inhaler,0,14,250/50 inhaler,,,,,,,,,,,2,,1,,day,,,,,,,,,15,26,twice daily,twice daily,,,,,,,,,,,
0.2 milligrams subcutaneously daily,,,,,,,,,,,0.2,,mg,0,13,0.2 milligram,subcutaneous route,15,29,subcutaneously,1,,1,,day,,,,,,,,,30,35,daily,daily,,,,,,,,,,,
70 mg one orally weekly,,,,,,,,,,,70,,mg,0,5,70 mg,oral,10,16,orally,1,,1,,week,,,,,,,,,17,23,weekly,every week,,,,,,,,,,,
0.5 tablet by mouth every 6 hours for 5 days as needed for pain,,,,,0.5,,tablet,0,7,0.5 tab,,,,,,,oral,11,19,by mouth,1,,6,,hour,,,,,,,,,20,32,every 6 hour,every 6 hours,5,,day,34,43,5 day,1,pain,45,63,as needed for pain
50mg take one tablet twice daily,take,5,9,take,1,,tablet,9,17, one tab,50,,mg,0,4,50mg,,,,,2,,1,,day,,,,,,,,,21,32,twice daily,twice daily,,,,,,,,,,,
as needed for hives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,hives,0,19,as needed for hives
(Also Known As Keppra) 1 tablet by mouth every evening at bedtime,,,,,1,,tablet,22,28, 1 tab,,,,,,,oral,32,40,by mouth,1,,1,,day,,,,,in the evening,,,,41,54,every evening,daily in the evening,,,,,,,,,,,
7.5 mg 1 tablet once daily,,,,,1,,tablet,6,12, 1 tab,7.5,,mg,0,6,7.5 mg,,,,,1,,1,,day,,,,,,,,,16,26,once daily,daily,,,,,,,,,,,
325 mg 2 tablets by mouth as needed,,,,,2,,tablet,6,12, 2 tab,325,,mg,0,6,325 mg,oral,17,25,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,,26,35,as needed
(Pyridium) 1 tablet by mouth three times a day for two days,,,,,1,,tablet,10,16, 1 tab,,,,,,,oral,20,28,by mouth,3,,1,,day,,,,,,,,,29,46,three times a day,3 times per day,2,,day,47,58,two day,,,,,
5-10mg by mouth daily,,,,,,,,,,,5,10,mg,0,6,5-10mg,oral,7,15,by mouth,1,,1,,day,,,,,,,,,16,21,daily,daily,,,,,,,,,,,
ER 25mg by mouth daily,,,,,,,,,,,25,,mg,2,7, 25mg,oral,8,16,by mouth,1,,1,,day,,,,,,,,,17,22,daily,daily,,,,,,,,,,,
300mg orally every twelve hours,,,,,,,,,,,300,,mg,0,5,300mg,oral,6,12,orally,1,,12,,hour,,,,,,,,,13,30,every twelve hour,every 12 hours,,,,,,,,,,,
5mg 1 tablet by mouth  daily,,,,,1,,tablet,3,9, 1 tab,5,,mg,0,3,5mg,oral,13,21,by mouth,1,,1,,day,,,,,,,,,23,28,daily,daily,,,,,,,,,,,
81 mg tablet 1 tablet by mouth once daily ,,,,,1,,tablet,12,18, 1 tab,81,,mg,0,5,81 mg,oral,22,30,by mouth,1,,1,,day,,,,,,,,,31,41,once daily,daily,,,,,,,,,,,
500mg by mouth every 12 hours,,,,,,,,,,,500,,mg,0,5,500mg,oral,6,14,by mouth,1,,12,,hour,,,,,,,,,15,28,every 12 hour,every 12 hours,,,,,,,,,,,
"ER 10 mEq tablet,extended release 1 tablet by mouth daily",,,,,1,,tablet,33,39, 1 tab,,,,,,,oral,43,51,by mouth,1,,1,,day,,,,,,,,,52,57,daily,daily,,,,,,,,,,,
1000 daily by mouth,,,,,,,,,,,,,,,,,oral,11,19,by mouth,1,,1,,day,,,,,,,,,5,10,daily,daily,,,,,,,,,,,
Take 40 mg by mouth.,take,0,4,Take,,,,,,,40,,mg,4,10, 40 mg,oral,11,19,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Occasionally by mouth ,,,,,,,,,,,,,,,,,oral,13,21,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137 mcg Tab 1 tablet by mouth daily,,,,,1,,tablet,11,17, 1 tab,137,,mcg,0,7,137 mcg,oral,21,29,by mouth,1,,1,,day,,,,,,,,,30,35,daily,daily,,,,,,,,,,,
10mg one tablet at night,,,,,1,,tablet,4,12, one tab,10,,mg,0,4,10mg,,,,,1,,,,,,,,,at night,,,,16,24,at night, at night,,,,,,,,,,,
nebulizer three times daily,,,,,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,,10,27,three times daily,3 times per day,,,,,,,,,,,
"20mg, 1 tablet by mouth once daily",,,,,1,,tablet,5,11, 1 tab,20,,mg,0,4,20mg,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,34,once daily,daily,,,,,,,,,,,
(Also Known As FML Liquifilm) 1 drop in the left eye four times a day,,,,,1,,drops dose form,29,36, 1 drop,,,,,,,ophthalmic route,43,52, left eye,4,,1,,day,,,,,,,,,53,69,four times a day,4 times per day,,,,,,,,,,,
10/325 mg by mouth as needed for pain,,,,,,,,,,,10/325,,mg,0,9,10/325 mg,oral,10,18,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,pain,19,37,as needed for pain
"40 mg tablet,delayed release (Also Known As Protonix) 1 tablet by mouth twice a day",,,,,1,,tablet,53,59, 1 tab,40,,mg,0,5,40 mg,oral,63,71,by mouth,2,,1,,day,,,,,,,,,72,83,twice a day,twice daily,,,,,,,,,,,
take 1 tablet (10 mg) by oral route once daily as needed approximately 1 hour before sexual activity,take,0,4,take,1,,tablet,4,10, 1 tab,10,,mg,13,20, (10 mg,oral,25,29,oral,1,,1,,day,,,,,,,,,36,46,once daily,daily,,,,,,,1,approximately 1 hour before sexual activity,47,100,as needed approximately 1 hour before sexual activity
0.3 milliliters intramuscularly at the first sign of symptoms as needed for allergy,,,,,0.3,,mL,0,14,0.3 milliliter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,allergy,62,83,as needed for allergy
1 spray(s) in each nostril as needed for congestion,spray,2,7,spray,1,,spray dose form,0,7,1 spray,,,,,,,nasal route,11,26,in each nostril,,,,,,,,,,,,,,,,,,,,,,,,1,congestion,27,51,as needed for congestion
100mg 1 capsule twice daily,,,,,1,,capsule,5,15, 1 capsule,100,,mg,0,5,100mg,,,,,2,,1,,day,,,,,,,,,16,27,twice daily,twice daily,,,,,,,,,,,
(Also Known As Ocuflox) 1 drop in the right eye four times a day for 7 days,,,,,1,,drops dose form,23,30, 1 drop,,,,,,,ophthalmic route,37,47, right eye,4,,1,,day,,,,,,,,,48,64,four times a day,4 times per day,7,,day,65,74,7 day,,,,,
1/2 - 1 tab up to three times a day prn dizziness.,,,,,1/2 ,1,tablet,0,11,1/2 - 1 tab,,,,,,,,,,,3,,1,,day,,,,,,,,,18,35,three times a day,3 times per day,,,,,,,1,dizziness,36,49,prn dizziness
400 mg tablet by mouth twice daily,,,,,,,,,,,400,,mg,0,6,400 mg,oral,14,22,by mouth,2,,1,,day,,,,,,,,,23,34,twice daily,twice daily,,,,,,,,,,,
1-2 sprays in each nostril daily as needed,,,,,1,2,spray dose form,0,9,1-2 spray,,,,,,,nasal route,11,26,in each nostril,1,,1,,day,,,,,,,,,27,32,daily,daily,,,,,,,1,,33,42,as needed
1000 mg  Take 1 tablet by mouth twice daily,take,9,13,Take,1,,tablet,13,19, 1 tab,1000,,mg,0,7,1000 mg,oral,23,31,by mouth,2,,1,,day,,,,,,,,,32,43,twice daily,twice daily,,,,,,,,,,,
25 mg tablet (Also Known As Zoloft) 1 tablet by mouth daily,,,,,1,,tablet,35,41, 1 tab,25,,mg,0,5,25 mg,oral,45,53,by mouth,1,,1,,day,,,,,,,,,54,59,daily,daily,,,,,,,,,,,
(Also Known As Zocor) 1 tablet by mouth every evening at bedtime for 30 day(s),,,,,1,,tablet,21,27, 1 tab,,,,,,,oral,31,39,by mouth,1,,1,,day,,,,,in the evening,,,,40,53,every evening,daily in the evening,30,,day,65,75,30 day,,,,,
15 milliliters (1200 mg) by mouth twice a day for 7 days,,,,,15,,mL,0,13,15 milliliter,1200,,mg,14,23, (1200 mg,oral,25,33,by mouth,2,,1,,day,,,,,,,,,34,45,twice a day,twice daily,7,,day,46,55,7 day,,,,,
18mcg once a day,,,,,,,,,,,18,,mcg,0,5,18mcg,,,,,1,,1,,day,,,,,,,,,6,16,once a day,daily,,,,,,,,,,,
5mg twice daily as needed,,,,,,,,,,,5,,mg,0,3,5mg,,,,,2,,1,,day,,,,,,,,,4,15,twice daily,twice daily,,,,,,,1,,16,25,as needed
1 dose subcutaneously one time only,,,,,,,,,,,,,,,,,subcutaneous route,7,21,subcutaneously,,,,,,,,,,,,,1,22,35,one time only,once,,,,,,,,,,,
take 2 tablets (4 mg) by oral route after 1st loose stool and 1 tablet (2 mg) after each subsequent bowel movement; do not exceed 16 mg in 24hrs,take,0,4,take,2,,tablet,4,10, 2 tab,4,,mg,14,20, (4 mg,oral,25,29,oral,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100/25 mg one tablet by mouth daily ,,,,,1,,tablet,9,17, one tab,100/25,,mg,0,9,100/25 mg,oral,21,29,by mouth,1,,1,,day,,,,,,,,,30,35,daily,daily,,,,,,,,,,,
0.125 mg daily for until discontinued,,,,,,,,,,,0.125,,mg,0,8,0.125 mg,,,,,1,,1,,day,,,,,,,,,9,14,daily,daily,,,,,,,,,,,
2 tablet orally twice daily as needed for constipation (over the counter),,,,,2,,tablet,0,5,2 tab,,,,,,,oral,9,15,orally,2,,1,,day,,,,,,,,,16,27,twice daily,twice daily,,,,,,,1,constipation ,28,55,as needed for constipation 
1 brace ankle one time only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,27,one time only,once,,,,,,,,,,,
Per dose pack instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
one drop to each eye twice daily,,,,,1,,drops dose form,0,8,one drop,,,,,,,ophthalmic route,9,20,to each eye,2,,1,,day,,,,,,,,,21,32,twice daily,twice daily,,,,,,,,,,,
(Also Known As Ocuflox) 1-2 drops in eyes as directed twice a day for 10 days,,,,,1,2,drops dose form,23,32, 1-2 drop,,,,,,,,,,,2,,1,,day,,,,,,,,,54,65,twice a day,twice daily,10,,day,66,76,10 day,,,,,
nose spray as needed,spray,5,10,spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,11,20,as needed
(Also Known As Xanax) 1 tablet by mouth every 8 hours,,,,,1,,tablet,21,27, 1 tab,,,,,,,oral,31,39,by mouth,1,,8,,hour,,,,,,,,,40,52,every 8 hour,every 8 hours,,,,,,,,,,,
500mg 2 tablet by mouth daily,,,,,2,,tablet,5,11, 2 tab,500,,mg,0,5,500mg,oral,15,23,by mouth,1,,1,,day,,,,,,,,,24,29,daily,daily,,,,,,,,,,,
(Also Known As OxyContin) 1 tablet by mouth twice a day for 3 days,,,,,1,,tablet,25,31, 1 tab,,,,,,,oral,35,43,by mouth,2,,1,,day,,,,,,,,,44,55,twice a day,twice daily,3,,day,56,65,3 day,,,,,
200mg 1 tab orally as needed,,,,,1,,tablet,5,11, 1 tab,200,,mg,0,5,200mg,oral,12,18,orally,,,,,,,,,,,,,,,,,,,,,,,,1,,19,28,as needed
40 mg 1 tablet  by mouth daily,,,,,1,,tablet,5,11, 1 tab,40,,mg,0,5,40 mg,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,30,daily,daily,,,,,,,,,,,
17g (1 capful) by mouth 1 time a day,,,,,1,,capfuL,3,13, (1 capful,17,,g,0,3,17g,oral,15,23,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 tablets by mouth every day,,,,,2,,tablet,0,5,2 tab,,,,,,,oral,10,18,by mouth,1,,1,,day,,,,,day,,,,19,28,every day,daily day,,,,,,,,,,,
200mg 4 tablets by mouth as needed,,,,,4,,tablet,5,11, 4 tab,200,,mg,0,5,200mg,oral,16,24,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,,25,34,as needed
1 tablet by mouth twice a day for 10 days as needed for anxiety,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,2,,1,,day,,,,,,,,,18,29,twice a day,twice daily,10,,day,30,40,10 day,1,anxiety,42,63,as needed for anxiety
30mg once a day by mouth,,,,,,,,,,,30,,mg,0,4,30mg,oral,16,24,by mouth,1,,1,,day,,,,,,,,,5,15,once a day,daily,,,,,,,,,,,
70mg once weekly by mouth,,,,,,,,,,,70,,mg,0,4,70mg,oral,17,25,by mouth,1,,1,,week,,,,,,,,,5,16,once weekly,every week,,,,,,,,,,,
40mg po at night,,,,,,,,,,,40,,mg,0,4,40mg,oral,5,7,po,1,,,,,,,,,at night,,,,8,16,at night, at night,,,,,,,,,,,
(Also Known As Urecholine) 1 tablet by mouth three times a day,,,,,1,,tablet,26,32, 1 tab,,,,,,,oral,36,44,by mouth,3,,1,,day,,,,,,,,,45,62,three times a day,3 times per day,,,,,,,,,,,
1 soft gel by mouth daily,,,,,,,,,,,,,,,,,oral,11,19,by mouth,1,,1,,day,,,,,,,,,20,25,daily,daily,,,,,,,,,,,
3 tablets by mouth daily x 3 days then 2 tablets by mouth daily x 3 days then 1 tablet by mouth daily x 3 days,,,,,3,,tablet,0,5,3 tab,,,,,,,oral,10,18,by mouth,1,,1,,day,,,,,,,,,19,24,daily,daily,3,,day,25,32,3 day,,,,,
2 tablets by mouth  daily,,,,,2,,tablet,0,5,2 tab,,,,,,,oral,10,18,by mouth,1,,1,,day,,,,,,,,,20,25,daily,daily,,,,,,,,,,,
(Also Known As Klonopin) 1 tablet by mouth every evening at bedtime for 30 day(s),,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,1,,1,,day,,,,,in the evening,,,,43,56,every evening,daily in the evening,30,,day,68,78,30 day,,,,,
1000mcg sublingual daily,,,,,,,,,,,1000,,mcg,0,7,1000mcg,sublingual route,8,18,sublingual,1,,1,,day,,,,,,,,,19,24,daily,daily,,,,,,,,,,,
1 tablet by mouth daily for 8 weeks,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,1,,day,,,,,,,,,18,23,daily,daily,8,,week,24,34,8 week,,,,,
180mg tablet orally daily,,,,,,,,,,,180,,mg,0,5,180mg,oral,13,19,orally,1,,1,,day,,,,,,,,,20,25,daily,daily,,,,,,,,,,,
240mg one tab by mouth daily,,,,,1,,tablet,5,13, one tab,240,,mg,0,5,240mg,oral,14,22,by mouth,1,,1,,day,,,,,,,,,23,28,daily,daily,,,,,,,,,,,
81 mg: 1 tablet by mouth daily,,,,,1,,tablet,6,12, 1 tab,81,,mg,0,5,81 mg,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,30,daily,daily,,,,,,,,,,,
25 mg daily a.m.,,,,,,,,,,,25,,mg,0,5,25 mg,,,,,1,,1,,day,,,,,,,,,6,11,daily,daily,,,,,,,,,,,
2 tablets sublingually daily for 14 days,,,,,2,,tablet,0,5,2 tab,,,,,,,,,,,1,,1,,day,,,,,,,,,23,28,daily,daily,14,,day,29,39,14 day,,,,,
40 mg by mouth once daily at bedtime,,,,,,,,,,,40,,mg,0,5,40 mg,oral,6,14,by mouth,1,,,,,,,,,bedtime,,,,26,36,at bedtime, bedtime,,,,,,,,,,,
(Also Known As Nasonex) 1 sprays in each nostril daily,,,,,1,,spray dose form,23,31, 1 spray,,,,,,,nasal route,33,48,in each nostril,1,,1,,day,,,,,,,,,49,54,daily,daily,,,,,,,,,,,
7.5 mg 1 tablet by mouth once daily,,,,,1,,tablet,6,12, 1 tab,7.5,,mg,0,6,7.5 mg,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,35,once daily,daily,,,,,,,,,,,
50mcg take 1 tablet by mouth daily,take,6,10,take,1,,tablet,10,16, 1 tab,50,,mcg,0,5,50mcg,oral,20,28,by mouth,1,,1,,day,,,,,,,,,29,34,daily,daily,,,,,,,,,,,
10mg 1 tablet once a day,,,,,1,,tablet,4,10, 1 tab,10,,mg,0,4,10mg,,,,,1,,1,,day,,,,,,,,,14,24,once a day,daily,,,,,,,,,,,
20mg take one daily.,take,5,9,take,,,,,,,20,,mg,0,4,20mg,,,,,1,,1,,day,,,,,,,,,14,19,daily,daily,,,,,,,,,,,
150mg 2 tablets by mouth at bedtime,,,,,2,,tablet,5,11, 2 tab,150,,mg,0,5,150mg,oral,16,24,by mouth,1,,,,,,,,,bedtime,,,,25,35,at bedtime, bedtime,,,,,,,,,,,
0.5 mg by mouth three times a day,,,,,,,,,,,0.5,,mg,0,6,0.5 mg,oral,7,15,by mouth,3,,1,,day,,,,,,,,,16,33,three times a day,3 times per day,,,,,,,,,,,
apply to affected area twice a day x 7 days,apply,0,5,apply,,,,,,,,,,,,,topical route,6,22,to affected area,2,,1,,day,,,,,,,,,23,34,twice a day,twice daily,7,,day,35,42,7 day,,,,,
5 needles miscellaneous daily,,,,,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,,24,29,daily,daily,,,,,,,,,,,
"2.5mg orally once daily, at bedtime",,,,,,,,,,,2.5,,mg,0,5,2.5mg,oral,6,12,orally,1,,,,,,,,,bedtime,,,,25,35,at bedtime, bedtime,,,,,,,,,,,
5000IU by mouth once daily,,,,,,,,,,,,,,,,,oral,7,15,by mouth,1,,1,,day,,,,,,,,,16,26,once daily,daily,,,,,,,,,,,
0.5 centimeters in eyes as directed three times a day for 7 days,,,,,,,,,,,,,,,,,,,,,3,,1,,day,,,,,,,,,36,53,three times a day,3 times per day,7,,day,54,63,7 day,,,,,
(Also Known As Tussionex Pennkinetic ER) 1 teaspoon by mouth every 12 hours for 10 days,,,,,,,,,,,,,,,,,oral,52,60,by mouth,1,,12,,hour,,,,,,,,,61,74,every 12 hour,every 12 hours,10,,day,76,86,10 day,,,,,
"apply 30 - 120 milliliters by topical route to dry hair, completely saturating hair and scalp. After 10 minutes thoroughly rinse with warm water. May repeat in 7 days if needed.",apply,0,5,apply,30,120,mL,5,25, 30 - 120 milliliter,,,,,,,topical route,30,37,topical,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40 mg tablet (Also Known As Zocor) 1 tablet by mouth every evening,,,,,1,,tablet,34,40, 1 tab,40,,mg,0,5,40 mg,oral,44,52,by mouth,1,,1,,day,,,,,in the evening,,,,53,66,every evening,daily in the evening,,,,,,,,,,,
300mg PO twice a day,,,,,,,,,,,300,,mg,0,5,300mg,oral,6,8,PO,2,,1,,day,,,,,,,,,9,20,twice a day,twice daily,,,,,,,,,,,
1 tablet by mouth q6-8 hours for 7 days as needed for pain,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,6,8,hour,,,,,,,,,18,27,q6-8 hour,every 6-8 hours,7,,day,29,38,7 day,1,pain,40,58,as needed for pain
300mg one tab po daily,,,,,1,,tablet,5,13, one tab,300,,mg,0,5,300mg,oral,14,16,po,1,,1,,day,,,,,,,,,17,22,daily,daily,,,,,,,,,,,
40 mg tablet (Also Known As Lasix) 2 tablets by mouth daily,,,,,2,,tablet,34,40, 2 tab,40,,mg,0,5,40 mg,oral,45,53,by mouth,1,,1,,day,,,,,,,,,54,59,daily,daily,,,,,,,,,,,
1% (External Cream) External BID,,,,,,,,,,,,,,,,,,,,,,,1,,day,,,,,,,,,29,32,BID,,,,,,,,,,,,
300mg 1 tab by mouth 3 times daily,,,,,1,,tablet,5,11, 1 tab,300,,mg,0,5,300mg,oral,12,20,by mouth,3,,1,,day,,,,,,,,,21,34,3 times daily,3 times per day,,,,,,,,,,,
1 drop in eyes as directed daily for 90 days,,,,,1,,drops dose form,0,6,1 drop,,,,,,,,,,,1,,1,,day,,,,,,,,,27,32,daily,daily,90,,day,33,43,90 day,,,,,
instill one drop in both eyes twice daily,instill,0,7,instill,1,,drops dose form,7,16, one drop,,,,,,,,,,,2,,1,,day,,,,,,,,,30,41,twice daily,twice daily,,,,,,,,,,,
300mg 1 tablet by mouth at night,,,,,1,,tablet,5,11, 1 tab,300,,mg,0,5,300mg,oral,15,23,by mouth,1,,,,,,,,,at night,,,,24,32,at night, at night,,,,,,,,,,,
200mg 2 tab by mouth as needed,,,,,2,,tablet,5,11, 2 tab,200,,mg,0,5,200mg,oral,12,20,by mouth,,,,,,,,,,,,,,,,,,,,,,,,1,,21,30,as needed
3mg orally daily,,,,,,,,,,,3,,mg,0,3,3mg,oral,4,10,orally,1,,1,,day,,,,,,,,,11,16,daily,daily,,,,,,,,,,,
800 mg 1 tab by mouth daily,,,,,1,,tablet,6,12, 1 tab,800,,mg,0,6,800 mg,oral,13,21,by mouth,1,,1,,day,,,,,,,,,22,27,daily,daily,,,,,,,,,,,
5 mg tablet 1 tablet by mouth once a day,,,,,1,,tablet,11,17, 1 tab,5,,mg,0,4,5 mg,oral,21,29,by mouth,1,,1,,day,,,,,,,,,30,40,once a day,daily,,,,,,,,,,,
12.5mg 1 tablet by mouth at bedtime,,,,,1,,tablet,6,12, 1 tab,12.5,,mg,0,6,12.5mg,oral,16,24,by mouth,1,,,,,,,,,bedtime,,,,25,35,at bedtime, bedtime,,,,,,,,,,,
2 gelcaps by mouth daily,,,,,,,,,,,2,,g,0,3,2 g,oral,10,18,by mouth,1,,1,,day,,,,,,,,,19,24,daily,daily,,,,,,,,,,,
 daily as needed,,,,,,,,,,,,,,,,,,,,,1,,1,,day,,,,,,,,,1,6,daily,daily,,,,,,,1,,7,16,as needed
40mg 1 pill a day,,,,,1,,pilL,4,11, 1 pill,40,,mg,0,4,40mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150 mg 1 tablet by mouth at bedtime,,,,,1,,tablet,6,12, 1 tab,150,,mg,0,6,150 mg,oral,16,24,by mouth,1,,,,,,,,,bedtime,,,,25,35,at bedtime, bedtime,,,,,,,,,,,
40mg: 1 tab daily,,,,,1,,tablet,5,11, 1 tab,40,,mg,0,4,40mg,,,,,1,,1,,day,,,,,,,,,12,17,daily,daily,,,,,,,,,,,
30 mg sub cutaneous once daily,,,,,,,,,,,30,,mg,0,5,30 mg,subcutaneous route,6,19,sub cutaneous,1,,1,,day,,,,,,,,,20,30,once daily,daily,,,,,,,,,,,
(Lortab) 1 tablet by mouth every 6 hours for ten days as needed for pain,,,,,1,,tablet,8,14, 1 tab,,,,,,,oral,18,26,by mouth,1,,6,,hour,,,,,,,,,27,39,every 6 hour,every 6 hours,10,,day,41,52,ten day,1,pain,54,72,as needed for pain
180mg 1 capsule by mouth daily,,,,,1,,capsule,5,15, 1 capsule,180,,mg,0,5,180mg,oral,16,24,by mouth,1,,1,,day,,,,,,,,,25,30,daily,daily,,,,,,,,,,,
(Also Known As Percocet) 1 tablet by mouth every four or six hours as needed,,,,,1,,tablet,24,30, 1 tab,,,,,,,oral,34,42,by mouth,1,,4,6,hour,,,,,,,,,43,65,every four or six hour,every 4-6 hours,,,,,,,1,,67,76,as needed
apply as needed.,apply,0,5,apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,6,15,as needed
"Prescription and Statement of Medical Necessity for a Medtronic Minimed insulin pump, any items designated below and the continued use of the insulin pump. This prescription may be refilled as necessary for one year. ICD-10: E10.65. Infusion Sets, Pump Reservoir Syringes/Cartridges, IV Preps & Adhesives, Tape, Pump Batteries), to change q3 days. -Test Strips, lancets, Blood Glucose meter, and Related supplies (control solution, swabs, insulin syringes, glucose tabs). test 5x/day.",use,131,134,use,,,,,,,,,,,,,,,,,1,,3,,day,,,,,,,,,339,345,q3 day,every 3 days,1,,year,203,215,one year,,,,,
5000 iu twice daily,,,,,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,,8,19,twice daily,twice daily,,,,,,,,,,,
1 tablet by mouth every 12 hours for 2 days,,,,,1,,tablet,0,5,1 tab,,,,,,,oral,9,17,by mouth,1,,12,,hour,,,,,,,,,18,31,every 12 hour,every 12 hours,2,,day,33,42,2 day,,,,,
5/10mg by mouth daily,,,,,,,,,,,5/10,,mg,0,6,5/10mg,oral,7,15,by mouth,1,,1,,day,,,,,,,,,16,21,daily,daily,,,,,,,,,,,
