original_sig_text,sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
TAKE 1 PUFF BY MOUTH TWICE A DAY,take 1 puff by mouth twice a day,take,0,4,take,1,,puff,4,11, 1 puff,,,,,,,by mouth,12,20,by mouth,2,,1,,day,,,,,,,,21,32,twice a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 PUFF EACH NOSTRIL DAILT,take 1 puff each nostril dailt,take,0,4,take,1,,puff,4,11, 1 puff,,,,,,,in each nostril,12,24,each nostril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAKE 1 TAB (500 MG) BY MOUTH 2 TIMES A DAY FOR 3 DAYS,take 1 tab 500 mg by mouth 2 times a day for 3 days,take,0,4,take,1,,tablet,4,10, 1 tab,500,,mg,10,17, 500 mg,by mouth,18,26,by mouth,2,,1,,day,,,,,,,,27,40,2 times a day,twice daily,,,,,3,,day,41,50,3 day,,,,,
TAKE 1 TAB BID,take 1 tab bid,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,,,,,2,,1,,day,,,,,,,,11,14,bid,twice daily,,,,,,,,,,,,,,,
TAKE 1 TAB BY MOUTH DAILY,take 1 tab by mouth daily,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TAB BY MOUTH ONCE PER DAY. **GENERIC**,take 1 tab by mouth once per day generic,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,32,once per day,daily,,,,,,,,,,,,,,,
TAKE 1 TAB DAILY,take 1 tab daily,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,,,,,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TAB ONCE. MAY REPEAT IN 72H IF NEEDED,take 1 tab once may repeat in 72h if needed,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TAKE 1 TAB TWICE DAILY,take 1 tab twice daily,take,0,4,take,1,,tablet,4,10, 1 tab,,,,,,,,,,,2,,1,,day,,,,,,,,11,22,twice daily,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.1 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 0.1 mg total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.1,,mg,13,20, 0.1 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,38,53,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.1 MG TOTAL) BY MOUTH 2 TIMES A DAY,take 1 tablet 0.1 mg total by mouth 2 times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.1,,mg,13,20, 0.1 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,36,49,2 times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.1 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY,take 1 tablet 0.1 mg total by mouth 3 three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.1,,mg,13,20, 0.1 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,38,55,three times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.1 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.1 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.1,,mg,13,20, 0.1 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,41,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.1 MG TOTAL) BY MOUTH EVERY NIGHT,take 1 tablet 0.1 mg total by mouth every night,take,0,4,take,1,,tablet,4,13, 1 tablet,0.1,,mg,13,20, 0.1 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,47,every night,daily,at night,36,47,every night,,,,,,,,,,,
TAKE 1 TABLET (0.1 MG TOTAL) BY MOUTH NIGHTLY,take 1 tablet 0.1 mg total by mouth nightly,take,0,4,take,1,,tablet,4,13, 1 tablet,0.1,,mg,13,20, 0.1 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,43,nightly,daily,at night,36,43,nightly,,,,,,,,,,,
TAKE 1 TABLET (0.125 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.125 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.125,,mg,13,22, 0.125 mg,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.125 MG TOTAL) BY MOUTH EVERY 6 HOURS AS NEEDED FOR CRAMPING,take 1 tablet 0.125 mg total by mouth every 6 hours as needed for cramping,take,0,4,take,1,,tablet,4,13, 1 tablet,0.125,,mg,13,22, 0.125 mg,by mouth,29,37,by mouth,1,,6,,hour,,,,,,,,38,50,every 6 hour,every 6 hours,,,,,,,,,,,1,cramping,52,74,as needed for cramping
TAKE 1 TABLET (0.2 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 0.2 mg total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.2,,mg,13,20, 0.2 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,38,53,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.2 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY,take 1 tablet 0.2 mg total by mouth 3 three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.2,,mg,13,20, 0.2 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,38,55,three times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.2 MG TOTAL) BY MOUTH EVERY NIGHT,take 1 tablet 0.2 mg total by mouth every night,take,0,4,take,1,,tablet,4,13, 1 tablet,0.2,,mg,13,20, 0.2 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,47,every night,daily,at night,36,47,every night,,,,,,,,,,,
TAKE 1 TABLET (0.2 MG TOTAL) BY MOUTH NIGHTLY,take 1 tablet 0.2 mg total by mouth nightly,take,0,4,take,1,,tablet,4,13, 1 tablet,0.2,,mg,13,20, 0.2 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,43,nightly,daily,at night,36,43,nightly,,,,,,,,,,,
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 0.25 mg total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,2,,1,,day,,,,,,,,39,54,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.25 mg total by mouth 2 two times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,2,,1,,day,,,,,,,,39,54,two times a day,twice daily,,,,,,,,,,,1,anxiety,55,76,as needed for anxiety
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH 2 TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.25 mg total by mouth 2 times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,2,,1,,day,,,,,,,,37,50,2 times a day,twice daily,,,,,,,,,,,1,anxiety,51,72,as needed for anxiety
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY,take 1 tablet 0.25 mg total by mouth 3 three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,3,,1,,day,,,,,,,,39,56,three times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.25 mg total by mouth 3 three times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,3,,1,,day,,,,,,,,39,56,three times a day,3 times per day,,,,,,,,,,,1,anxiety,57,78,as needed for anxiety
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.25 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,42,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH DAILY AS NEEDED FOR ANXIETY,take 1 tablet 0.25 mg total by mouth daily as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,42,daily,daily,,,,,,,,,,,1,anxiety,43,64,as needed for anxiety
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH EVERY NIGHT,take 1 tablet 0.25 mg total by mouth every night,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,48,every night,daily,at night,37,48,every night,,,,,,,,,,,
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH NIGHTLY,take 1 tablet 0.25 mg total by mouth nightly,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,44,nightly,daily,at night,37,44,nightly,,,,,,,,,,,
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH NIGHTLY AS NEEDED FOR ANXIETY,take 1 tablet 0.25 mg total by mouth nightly as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,44,nightly,daily,at night,37,44,nightly,,,,,,,1,anxiety,45,66,as needed for anxiety
TAKE 1 TABLET (0.25 MG TOTAL) BY MOUTH ONCE A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.25 mg total by mouth once a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.25,,mg,13,21, 0.25 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,47,once a day,daily,,,,,,,,,,,1,anxiety,48,69,as needed for anxiety
TAKE 1 TABLET (0.3 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY,take 1 tablet 0.3 mg total by mouth 3 three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.3,,mg,13,20, 0.3 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,38,55,three times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.3 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.3 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.3,,mg,13,20, 0.3 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,41,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.35 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.35 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.35,,mg,13,21, 0.35 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,42,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.375 MG TOTAL) BY MOUTH EVERY 12 HOURS,take 1 tablet 0.375 mg total by mouth every 12 hours,take,0,4,take,1,,tablet,4,13, 1 tablet,0.375,,mg,13,22, 0.375 mg,by mouth,29,37,by mouth,1,,12,,hour,,,,,,,,38,51,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.45 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.45 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.45,,mg,13,21, 0.45 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,42,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 0.5 mg total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,38,53,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth 2 two times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,38,53,two times a day,twice daily,,,,,,,,,,,1,anxiety,54,75,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 2 TIMES A DAY,take 1 tablet 0.5 mg total by mouth 2 times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,36,49,2 times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 2 TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth 2 times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,36,49,2 times a day,twice daily,,,,,,,,,,,1,anxiety,50,71,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY,take 1 tablet 0.5 mg total by mouth 3 three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,38,55,three times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth 3 three times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,38,55,three times a day,3 times per day,,,,,,,,,,,1,anxiety,56,77,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 3 TIMES A DAY,take 1 tablet 0.5 mg total by mouth 3 times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,36,49,3 times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 3 TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth 3 times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,3,,1,,day,,,,,,,,36,49,3 times a day,3 times per day,,,,,,,,,,,1,anxiety,50,71,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH 4 (FOUR) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth 4 four times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,4,,1,,day,,,,,,,,38,54,four times a day,4 times per day,,,,,,,,,,,1,anxiety,55,76,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,anxiety,36,57,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.5 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,41,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH DAILY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth daily as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,41,daily,daily,,,,,,,,,,,1,anxiety,42,63,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH EVERY 6 (SIX) HOURS AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth every 6 six hours as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,anxiety,54,75,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH EVERY 8 (EIGHT) HOURS AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth every 8 eight hours as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,anxiety,56,77,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH EVERY NIGHT,take 1 tablet 0.5 mg total by mouth every night,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,47,every night,daily,at night,36,47,every night,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH EVERY NIGHT AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth every night as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,47,every night,daily,at night,36,47,every night,,,,,,,1,anxiety,48,69,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH NIGHTLY,take 1 tablet 0.5 mg total by mouth nightly,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,43,nightly,daily,at night,36,43,nightly,,,,,,,,,,,
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH NIGHTLY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth nightly as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,43,nightly,daily,at night,36,43,nightly,,,,,,,1,anxiety,44,65,as needed for anxiety
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH NIGHTLY AS NEEDED FOR ANXIETY OR SLEEP,take 1 tablet 0.5 mg total by mouth nightly as needed for anxiety or sleep,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,43,nightly,daily,at night,36,43,nightly,,,,,,,1,"anxiety,sleep",44,74,as needed for anxiety or sleep
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH NIGHTLY AS NEEDED FOR SLEEP,take 1 tablet 0.5 mg total by mouth nightly as needed for sleep,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,43,nightly,daily,at night,36,43,nightly,,,,,,,1,sleep,44,63,as needed for sleep
TAKE 1 TABLET (0.5 MG TOTAL) BY MOUTH ONCE A DAY AS NEEDED FOR ANXIETY,take 1 tablet 0.5 mg total by mouth once a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,0.5,,mg,13,20, 0.5 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,46,once a day,daily,,,,,,,,,,,1,anxiety,47,68,as needed for anxiety
TAKE 1 TABLET (0.6 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 0.6 mg total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.6,,mg,13,20, 0.6 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,38,53,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.6 MG TOTAL) BY MOUTH 2 TIMES A DAY,take 1 tablet 0.6 mg total by mouth 2 times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,0.6,,mg,13,20, 0.6 mg,by mouth,27,35,by mouth,2,,1,,day,,,,,,,,36,49,2 times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.6 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.6 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.6,,mg,13,20, 0.6 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,41,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.625 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.625 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.625,,mg,13,22, 0.625 mg,by mouth,29,37,by mouth,1,,1,,day,,,,,,,,38,43,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (0.75 MG TOTAL) BY MOUTH DAILY,take 1 tablet 0.75 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,0.75,,mg,13,21, 0.75 mg,by mouth,28,36,by mouth,1,,1,,day,,,,,,,,37,42,daily,daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 G TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 1 g total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,g,13,17, 1 g,by mouth,24,32,by mouth,2,,1,,day,,,,,,,,35,50,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 G TOTAL) BY MOUTH 4 (FOUR) TIMES A DAY,take 1 tablet 1 g total by mouth 4 four times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,g,13,17, 1 g,by mouth,24,32,by mouth,4,,1,,day,,,,,,,,35,51,four times a day,4 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY,take 1 tablet 1 mg total by mouth 2 two times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,2,,1,,day,,,,,,,,36,51,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 1 mg total by mouth 2 two times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,2,,1,,day,,,,,,,,36,51,two times a day,twice daily,,,,,,,,,,,1,anxiety,52,73,as needed for anxiety
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 2 (TWO) TIMES A DAY. TAKE WITH FULL GLASS OF WATER,take 1 tablet 1 mg total by mouth 2 two times a day take with full glass of water,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,2,,1,,day,,,,,,,,36,51,two times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 2 TIMES A DAY,take 1 tablet 1 mg total by mouth 2 times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,2,,1,,day,,,,,,,,34,47,2 times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 2 TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 1 mg total by mouth 2 times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,2,,1,,day,,,,,,,,34,47,2 times a day,twice daily,,,,,,,,,,,1,anxiety,48,69,as needed for anxiety
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 2 TIMES A DAY. TAKE WITH FULL GLASS OF WATER,take 1 tablet 1 mg total by mouth 2 times a day take with full glass of water,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,2,,1,,day,,,,,,,,34,47,2 times a day,twice daily,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY,take 1 tablet 1 mg total by mouth 3 three times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,3,,1,,day,,,,,,,,36,53,three times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 1 mg total by mouth 3 three times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,3,,1,,day,,,,,,,,36,53,three times a day,3 times per day,,,,,,,,,,,1,anxiety,54,75,as needed for anxiety
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 3 (THREE) TIMES A DAY BEFORE MEALS,take 1 tablet 1 mg total by mouth 3 three times a day before meals,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,3,,1,,day,,,,,,,,36,53,three times a day,3 times per day,before meal,54,66,before meals,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 3 TIMES A DAY,take 1 tablet 1 mg total by mouth 3 times a day,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,3,,1,,day,,,,,,,,34,47,3 times a day,3 times per day,,,,,,,,,,,,,,,
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH 3 TIMES A DAY AS NEEDED FOR ANXIETY,take 1 tablet 1 mg total by mouth 3 times a day as needed for anxiety,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,3,,1,,day,,,,,,,,34,47,3 times a day,3 times per day,,,,,,,,,,,1,anxiety,48,69,as needed for anxiety
TAKE 1 TABLET (1 MG TOTAL) BY MOUTH DAILY,take 1 tablet 1 mg total by mouth daily,take,0,4,take,1,,tablet,4,13, 1 tablet,1,,mg,13,18, 1 mg,by mouth,25,33,by mouth,1,,1,,day,,,,,,,,34,39,daily,daily,,,,,,,,,,,,,,,
