sig_text,method,method_text_start,method_text_end,method_text,dose,dose_max,dose_unit,dose_text_start,dose_text_end,dose_text,strength,strength_max,strength_unit,strength_text_start,strength_text_end,strength_text,route,route_text_start,route_text_end,route_text,frequency,frequency_max,period,period_max,period_unit,time_duration,time_duration_unit,day_of_week,time_of_day,offset,bounds,count,frequency_text_start,frequency_text_end,frequency_text,frequency_readable,when,when_text_start,when_text_end,when_text,duration,duration_max,duration_unit,duration_text_start,duration_text_end,duration_text,as_needed,indication,indication_text_start,indication_text_end,indication_text
10mg tab by mouth daily,,,,,,,,,,,10,,mg,0,4,10mg,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
2 spray in each nostril daily for 30 day(s),spray,2,7,spray,2,,spray,0,7,2 spray,,,,,,,in each nostril,8,23,in each nostril,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,30,,day,30,40,30 day,,,,,
(also known as roxicodone) 1 tablet by mouth every 4 hours for 10 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,4,,hour,,,,,,,,45,57,every 4 hour,every 4 hours,,,,,10,,day,59,69,10 day,1,pain,71,89,as needed for pain
1 spray in each nostril twice a day for 30 day(s),spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in each nostril,8,23,in each nostril,2,,1,,day,,,,,,,,24,35,twice a day,twice daily,,,,,30,,day,36,46,30 day,,,,,
1 tablet by mouth every evening at bedtime as needed for muscle spasms,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,42,every evening at bedtime,daily,in the evening at bedtime,18,42,every evening at bedtime,,,,,,,1,muscle spasm,43,70,as needed for muscle spasms
take 1 tablet daily,take,0,4,take,1,,tablet,4,13, 1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,14,19,daily,daily,,,,,,,,,,,,,,,
2 gummies by mouth daily,,,,,2,,gum,0,5,2 gum,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,,,,,,,,,,,
2 puffs from the inhaler four times a day as needed for wheezing,,,,,2,,puff,0,6,2 puff,,,,,,,via inhalation,8,24,from the inhaler,4,,1,,day,,,,,,,,25,41,four times a day,4 times per day,,,,,,,,,,,1,wheezing,42,64,as needed for wheezing
(also known as verelan) 1 capsule by mouth daily,,,,,1,,capsule,23,33, 1 capsule,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
50 mg orally daily,,,,,,,,,,,50,,mg,0,5,50 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
(also known as procardia xl) 1 tablet by mouth daily,,,,,1,,tablet,28,37, 1 tablet,,,,,,,by mouth,38,46,by mouth,1,,1,,day,,,,,,,,47,52,daily,daily,,,,,,,,,,,,,,,
1 tab twice daily,,,,,1,,tablet,0,5,1 tab,,,,,,,,,,,2,,1,,day,,,,,,,,6,17,twice daily,twice daily,,,,,,,,,,,,,,,
50mcg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,50,,mcg,0,5,50mcg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 6 hours for 3 days as needed,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,6,,hour,,,,,,,,18,30,every 6 hour,every 6 hours,,,,,3,,day,32,41,3 day,1,,43,52,as needed
40 mg 1 tablet by mouth once daily,,,,,1,,tablet,5,14, 1 tablet,40,,mg,0,5,40 mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,34,once daily,daily,,,,,,,,,,,,,,,
apply to the affected area(s) by topical route 2 times per day in the morning and evening,apply,0,5,apply,,,,,,,,,,,,,topically,33,40,topical,2,,1,,day,,,,,,,,47,62,2 times per day,twice daily,in the morning,63,77,in the morning,,,,,,,,,,,
500 mg 1 tablet by mouth twice daily,,,,,1,,tablet,6,15, 1 tablet,500,,mg,0,6,500 mg,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as lasix) 1 tablet by mouth every morning,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,1,,day,,,,,,,,40,53,every morning,daily,in the morning,40,53,every morning,,,,,,,,,,,
1 prep by mouth one time only,,,,,,,,,,,,,,,,,by mouth,7,15,by mouth,,,,,,,,,,,,1,16,29,one time only,once,,,,,,,,,,,,,,,
75 mg orally daily,,,,,,,,,,,75,,mg,0,5,75 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,18,daily,daily,,,,,,,,,,,,,,,
apply a thin layer to the affected area(s) by topical route once daily,apply,0,5,apply,,,,,,,,,,,,,topically,46,53,topical,1,,1,,day,,,,,,,,60,70,once daily,daily,,,,,,,,,,,,,,,
40 mg once a day,,,,,,,,,,,40,,mg,0,5,40 mg,,,,,1,,1,,day,,,,,,,,6,16,once a day,daily,,,,,,,,,,,,,,,
200mg by mouth as needed,,,,,,,,,,,200,,mg,0,5,200mg,by mouth,6,14,by mouth,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,15,24,as needed
(also known as roxicodone) 1 tablet by mouth every 6 hours for 7 days as needed for pain,,,,,1,,tablet,26,35, 1 tablet,,,,,,,by mouth,36,44,by mouth,1,,6,,hour,,,,,,,,45,57,every 6 hour,every 6 hours,,,,,7,,day,59,68,7 day,1,pain,70,88,as needed for pain
1 tablet by mouth every 8 hours for 10 days,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,10,,day,32,42,10 day,,,,,
30 mg orally once daily,,,,,,,,,,,30,,mg,0,5,30 mg,by mouth,6,12,orally,1,,1,,day,,,,,,,,13,23,once daily,daily,,,,,,,,,,,,,,,
(also known as ultram) 1 tablet by mouth every 8 hours as needed for pain,,,,,1,,tablet,22,31, 1 tablet,,,,,,,by mouth,32,40,by mouth,1,,8,,hour,,,,,,,,41,53,every 8 hour,every 8 hours,,,,,,,,,,,1,pain,55,73,as needed for pain
1 capsule by mouth twice a day for 10 days as needed for constipation,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,2,,1,,day,,,,,,,,19,30,twice a day,twice daily,,,,,10,,day,31,41,10 day,1,constipation,43,69,as needed for constipation
0.5 tablet by mouth every 12 hours,,,,,0.5,,tablet,0,10,0.5 tablet,,,,,,,by mouth,11,19,by mouth,1,,12,,hour,,,,,,,,20,33,every 12 hour,every 12 hours,,,,,,,,,,,,,,,
1 by mouth daily.,,,,,,,,,,,,,,,,,by mouth,2,10,by mouth,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
?mg orally daily,,,,,,,,,,,,,,,,,by mouth,4,10,orally,1,,1,,day,,,,,,,,11,16,daily,daily,,,,,,,,,,,,,,,
(also known as percocet) 1 tablet by mouth every 4 hours as needed for pain,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,4,,hour,,,,,,,,43,55,every 4 hour,every 4 hours,,,,,,,,,,,1,pain,57,75,as needed for pain
(also known as calan sr) 1 tablet by mouth daily,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
2 tablet twice daily,,,,,2,,tablet,0,8,2 tablet,,,,,,,,,,,2,,1,,day,,,,,,,,9,20,twice daily,twice daily,,,,,,,,,,,,,,,
500mg 1 tab by mouth twice daily,,,,,1,,tablet,5,11, 1 tab,500,,mg,0,5,500mg,by mouth,12,20,by mouth,2,,1,,day,,,,,,,,21,32,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as neurontin) 2 capsules by mouth every evening at bedtime,,,,,2,,capsule,25,36, 2 capsules,,,,,,,by mouth,37,45,by mouth,1,,1,,day,,,,,,,,46,70,every evening at bedtime,daily,in the evening at bedtime,46,70,every evening at bedtime,,,,,,,,,,,
12.5 milliliters (1000 mg) by mouth daily for 10 days,,,,,12.5,,mL,0,15,12.5 milliliter,1000,,mg,16,25, (1000 mg,by mouth,27,35,by mouth,1,,1,,day,,,,,,,,36,41,daily,daily,,,,,10,,day,42,52,10 day,,,,,
81 mg 1 tablet once daily,,,,,1,,tablet,5,14, 1 tablet,81,,mg,0,5,81 mg,,,,,1,,1,,day,,,,,,,,15,25,once daily,daily,,,,,,,,,,,,,,,
1000mg daily by mouth,,,,,,,,,,,1000,,mg,0,6,1000mg,by mouth,13,21,by mouth,1,,1,,day,,,,,,,,7,12,daily,daily,,,,,,,,,,,,,,,
1 milliliter (50 mg) subcutaneously every week,,,,,1,,mL,0,12,1 milliliter,50,,mg,12,19, (50 mg,subcutaneously,21,35,subcutaneously,1,,1,,week,,,,,,,,36,46,every week,every week,,,,,,,,,,,,,,,
(also known as lamictal) 1 tablet by mouth daily,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,1,,1,,day,,,,,,,,43,48,daily,daily,,,,,,,,,,,,,,,
1 capsule by mouth once daily,,,,,1,,capsule,0,9,1 capsule,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,29,once daily,daily,,,,,,,,,,,,,,,
1 tablet daily for until discontinued,,,,,1,,tablet,0,8,1 tablet,,,,,,,,,,,1,,1,,day,,,,,,,,9,14,daily,daily,,,,,,,,,,,,,,,
apply twice a day,apply,0,5,apply,,,,,,,,,,,,,,,,,2,,1,,day,,,,,,,,6,17,twice a day,twice daily,,,,,,,,,,,,,,,
apply a thin layer to the affected area(s) by topical route 2 times per day ; rub in gently and completely,apply,0,5,apply,,,,,,,,,,,,,topically,46,53,topical,2,,1,,day,,,,,,,,60,75,2 times per day,twice daily,,,,,,,,,,,,,,,
30mg 1 tab by mouth daily,,,,,1,,tablet,4,10, 1 tab,30,,mg,0,4,30mg,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,20,25,daily,daily,,,,,,,,,,,,,,,
81 mg 1 tab daily,,,,,1,,tablet,5,11, 1 tab,81,,mg,0,5,81 mg,,,,,1,,1,,day,,,,,,,,12,17,daily,daily,,,,,,,,,,,,,,,
5 mg one by mouth daily,,,,,,,,,,,5,,mg,0,4,5 mg,by mouth,9,17,by mouth,1,,1,,day,,,,,,,,18,23,daily,daily,,,,,,,,,,,,,,,
2 puffs twice a day,,,,,2,,puff,0,6,2 puff,,,,,,,,,,,2,,1,,day,,,,,,,,8,19,twice a day,twice daily,,,,,,,,,,,,,,,
(also known as vitamin d2) 1 capsule by mouth every week for 8 weeks,,,,,1,,capsule,26,36, 1 capsule,,,,,,,by mouth,37,45,by mouth,1,,1,,week,,,,,,,,46,56,every week,every week,,,,,8,,week,57,67,8 week,,,,,
1 spray in the nose twice a day,spray,2,7,spray,1,,spray,0,7,1 spray,,,,,,,in nostril(s),8,19,in the nose,2,,1,,day,,,,,,,,20,31,twice a day,twice daily,,,,,,,,,,,,,,,
(zoloft) 1 tablet by mouth daily,,,,,1,,tablet,8,17, 1 tablet,,,,,,,by mouth,18,26,by mouth,1,,1,,day,,,,,,,,27,32,daily,daily,,,,,,,,,,,,,,,
(also known as glucotrol) 1 tablet by mouth twice a day,,,,,1,,tablet,25,34, 1 tablet,,,,,,,by mouth,35,43,by mouth,2,,1,,day,,,,,,,,44,55,twice a day,twice daily,,,,,,,,,,,,,,,
1000mg 1 tablet by mouth twice daily,,,,,1,,tablet,6,15, 1 tablet,1000,,mg,0,6,1000mg,by mouth,16,24,by mouth,2,,1,,day,,,,,,,,25,36,twice daily,twice daily,,,,,,,,,,,,,,,
"give as directed in the event of severe, unresponsive low blood sugar. one for home, one for school.",give,0,4,give,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,as directed,,in the evening,17,27,in the eve,,,,,,,,,,,
75mcg by mouth daily,,,,,,,,,,,75,,mcg,0,5,75mcg,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
3 tablets by mouth daily for 5 days,,,,,3,,tablet,0,9,3 tablets,,,,,,,by mouth,10,18,by mouth,1,,1,,day,,,,,,,,19,24,daily,daily,,,,,5,,day,25,34,5 day,,,,,
1 cap by mouth daily,,,,,1,,capsule,0,5,1 cap,,,,,,,by mouth,6,14,by mouth,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
9 milliliters (720 mg) by mouth twice a day for 10 days,,,,,9,,mL,0,12,9 milliliter,720,,mg,13,21, (720 mg,by mouth,23,31,by mouth,2,,1,,day,,,,,,,,32,43,twice a day,twice daily,,,,,10,,day,44,54,10 day,,,,,
600mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,600,,mg,0,5,600mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
40 mg daily by mouth,,,,,,,,,,,40,,mg,0,5,40 mg,by mouth,12,20,by mouth,1,,1,,day,,,,,,,,6,11,daily,daily,,,,,,,,,,,,,,,
once a day by mouth,,,,,,,,,,,,,,,,,by mouth,11,19,by mouth,1,,1,,day,,,,,,,,0,10,once a day,daily,,,,,,,,,,,,,,,
40 mg 1 tablet daily,,,,,1,,tablet,5,14, 1 tablet,40,,mg,0,5,40 mg,,,,,1,,1,,day,,,,,,,,15,20,daily,daily,,,,,,,,,,,,,,,
1 tablet by mouth every 8 hours for 14 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,1,,8,,hour,,,,,,,,18,30,every 8 hour,every 8 hours,,,,,14,,day,32,42,14 day,1,pain,44,62,as needed for pain
x mg by mouth once daily,,,,,,,,,,,,,,,,,by mouth,5,13,by mouth,1,,1,,day,,,,,,,,14,24,once daily,daily,,,,,,,,,,,,,,,
500mg one tablet by mouth daily,,,,,1,,tablet,5,16, one tablet,500,,mg,0,5,500mg,by mouth,17,25,by mouth,1,,1,,day,,,,,,,,26,31,daily,daily,,,,,,,,,,,,,,,
10mg 1 tablet by mouth daily as needed,,,,,1,,tablet,4,13, 1 tablet,10,,mg,0,4,10mg,by mouth,14,22,by mouth,1,,1,,day,,,,,,,,23,28,daily,daily,,,,,,,,,,,1,,29,38,as needed
5mg once daily by mouth,,,,,,,,,,,5,,mg,0,3,5mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,4,14,once daily,daily,,,,,,,,,,,,,,,
400mg 1 tablet by mouth daily,,,,,1,,tablet,5,14, 1 tablet,400,,mg,0,5,400mg,by mouth,15,23,by mouth,1,,1,,day,,,,,,,,24,29,daily,daily,,,,,,,,,,,,,,,
(also known as zyloprim) 2 tablets by mouth daily,,,,,2,,tablet,24,34, 2 tablets,,,,,,,by mouth,35,43,by mouth,1,,1,,day,,,,,,,,44,49,daily,daily,,,,,,,,,,,,,,,
apply to the affected area(s) by topical route once daily,apply,0,5,apply,,,,,,,,,,,,,topically,33,40,topical,1,,1,,day,,,,,,,,47,57,once daily,daily,,,,,,,,,,,,,,,
150 mg by mouth twice daily,,,,,,,,,,,150,,mg,0,6,150 mg,by mouth,7,15,by mouth,2,,1,,day,,,,,,,,16,27,twice daily,twice daily,,,,,,,,,,,,,,,
20 mg at bedtime,,,,,,,,,,,20,,mg,0,5,20 mg,,,,,1,,1,,day,,,,,,,,6,16,at bedtime,daily,at bedtime,6,16,at bedtime,,,,,,,,,,,
(also known as xanax) 1 tablet by mouth twice a day as needed for anxiety,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,2,,1,,day,,,,,,,,40,51,twice a day,twice daily,,,,,,,,,,,1,anxiety,52,73,as needed for anxiety
(also known as norco) 1 tablet by mouth every 4 hours for 5 days as needed for pain,,,,,1,,tablet,21,30, 1 tablet,,,,,,,by mouth,31,39,by mouth,1,,4,,hour,,,,,,,,40,52,every 4 hour,every 4 hours,,,,,5,,day,54,63,5 day,1,pain,65,83,as needed for pain
5 mg twice daily,,,,,,,,,,,5,,mg,0,4,5 mg,,,,,2,,1,,day,,,,,,,,5,16,twice daily,twice daily,,,,,,,,,,,,,,,
(also known as naprosyn) 1 tablet by mouth twice a day for 10 days,,,,,1,,tablet,24,33, 1 tablet,,,,,,,by mouth,34,42,by mouth,2,,1,,day,,,,,,,,43,54,twice a day,twice daily,,,,,10,,day,55,65,10 day,,,,,
1 tablet by mouth three times a day for 10 days as needed for pain,,,,,1,,tablet,0,8,1 tablet,,,,,,,by mouth,9,17,by mouth,3,,1,,day,,,,,,,,18,35,three times a day,3 times per day,,,,,10,,day,36,46,10 day,1,pain,48,66,as needed for pain
